price,quantity_g,quantity_ml,quantity_pieces,store_Imtiaz,store_Jalal Sons,store_Metro,store_al-fateh,categpory_Baby Food,categpory_Beverages,categpory_Breakfast Foods,categpory_Canned Foods,categpory_Condiments,categpory_Cooking Oils,categpory_Dairy,categpory_Dry Fruits & Nuts,categpory_Snacks,categpory_Spices & Seasonings,categpory_Staples,log_quantity
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.310,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.771441123130016
Rs.695,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
"Rs.1,195",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.68586094706836
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.280,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.695,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.695,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
Rs.295,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.771441123130016
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
"Rs.1,145",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
"Rs.2,670",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.601402334583733
Rs.445,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,7.601402334583733
Rs.695,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
Rs.310,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.771441123130016
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
"Rs.2,195",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.803505257608338
"Rs.1,995",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.803505257608338
"Rs.1,145",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
Rs.695,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
"Rs.1,995",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,995",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.860786223465865
"Rs.1,995",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,145",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.25227342804663
Rs.595,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.638354669333745
Rs.145,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.5254529391317835
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.345,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.345,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.745,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.929589143389895
Rs.465,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
Rs.365,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.484796933490655
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.345,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.695,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
Rs.595,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.638354669333745
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
"Rs.1,145",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.398594934535208
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.161207321695077
Rs.345,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.365,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.484796933490655
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.161207321695077
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.161207321695077
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.398594934535208
Rs.345,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.161207321695077
Rs.345,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.25227342804663
Rs.425,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.398594934535208
Rs.895,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
Rs.375,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.995,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
Rs.345,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,13.815511557963774
"Rs.1,995",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
Rs.895,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,995",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
"Rs.2,295",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
Rs.895,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.2166061010848646
"Rs.1,995",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
"Rs.2,295",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
"Rs.2,295",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
"Rs.2,295",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
"Rs.2,295",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
"Rs.1,595",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
"Rs.1,595",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.90875477931522
Rs.545,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.771441123130016
Rs.475,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.707110264748875
"Rs.1,095",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6.621405651764134
Rs.545,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.802118375377063
Rs.545,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.771441123130016
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.125,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.125,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.125,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.125,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.125,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.125,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.673323267171493
Rs.395,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.3981627015177525
Rs.310,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,5.303304908059076
Rs.170,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.55250788703459
Rs.405,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.968707559985366
Rs.310,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
Rs.745,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.484796933490655
Rs.105,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.62040086571715
Rs.140,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.90875477931522
Rs.550,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.739792912179234
Rs.895,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.831882477283517
Rs.675,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.621405651764134
Rs.395,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.771441123130016
"Rs.1,495",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.161207321695077
Rs.525Rs.620,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.90875477931522
Rs.110,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
Rs.275,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.771441123130016
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.235,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.595,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.161207321695077
Rs.995,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.55250788703459
Rs.310,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
Rs.180,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.615,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,8.160803920954665
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
Rs.695,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.90875477931522
Rs.180,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.210,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.395,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.550,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.739792912179234
Rs.335,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.186208623900494
Rs.525,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.962844630259907
Rs.745,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.484796933490655
Rs.645,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.484796933490655
Rs.365,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
Rs.295,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.771441123130016
Rs.895,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.831882477283517
Rs.285,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.655991810819852
Rs.575,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.860786223465865
Rs.525Rs.620,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.90875477931522
Rs.450,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.771441123130016
Rs.599,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.739792912179234
Rs.595,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,8.006700845440367
Rs.645,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.484796933490655
Rs.495,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
"Rs.2,495",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.853299093186078
Rs.275,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.771441123130016
Rs.450,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.771441123130016
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.25227342804663
Rs.315,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
Rs.395,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.042632833682381
Rs.735,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.175867270105761
Rs.525,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.962844630259907
Rs.735,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.175867270105761
Rs.595,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.429345628954441
Rs.335,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.968707559985366
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.595,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.161207321695077
Rs.110,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.042632833682381
"Rs.995Rs.1,295",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.161207321695077
Rs.250,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.564520407322694
Rs.895,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.831882477283517
Rs.620,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7.1316985104669115
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
Rs.425,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.895,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.831882477283517
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.735,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.525,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.962844630259907
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.525,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.962844630259907
Rs.285,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.8888779583328805
Rs.320,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.802118375377063
Rs.945,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.290,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.771441123130016
Rs.399,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.860786223465865
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.90875477931522
Rs.995,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.7464121285733745
Rs.945,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.831882477283517
Rs.495,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.771441123130016
Rs.795,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.484796933490655
Rs.715,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.315,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
Rs.250,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.739792912179234
"Rs.1,075",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.853299093186078
Rs.245,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.8888779583328805
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
Rs.110,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
"Rs.1,075",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.853299093186078
Rs.320,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.042632833682381
Rs.545,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.621405651764134
Rs.180,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.465,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.405,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
Rs.545,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.55250788703459
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.85751406254539
Rs.180,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.285,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.8888779583328805
Rs.525,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.962844630259907
Rs.745,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7.313886831633462
Rs.335,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.739792912179234
"Rs.2,195",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.825460036255307
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
Rs.290,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.802118375377063
"Rs.2,195",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.825460036255307
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
"Rs.2,195",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7.824445930877619
Rs.445,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.993961427306569
Rs.325,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
"Rs.1,245",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.105,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
Rs.995,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.100,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
"Rs.1,360",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.795,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.484796933490655
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
"Rs.1,270",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
Rs.445,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
"Rs.2,195",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.825460036255307
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
"Rs.2,195",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.825460036255307
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.25227342804663
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.90875477931522
Rs.325,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.993961427306569
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.735,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.089044875446846
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
Rs.375,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
Rs.475,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.916202062607435
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.878326468291325
Rs.620,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.803505257608338
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.650,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.90875477931522
Rs.295,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.707110264748875
Rs.685,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.803505257608338
"Rs.1,495",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.495,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.478509642208569
"Rs.1,145",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.111467339502679
Rs.350,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,5.831882477283517
Rs.465,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.68586094706836
Rs.845,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.175867270105761
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.8679744089702925
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.8885724595653635
"Rs.2,195",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.825460036255307
Rs.495,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4.61512051684126
"Rs.1,395",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7.8636512654486515
"Rs.1,445",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,8.006700845440367
"Rs.1,795",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.841615476477592
"Rs.1,495",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
"Rs.1,145",False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.2166061010848646
"Rs.1,095",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.78105762593618
"Rs.1,295",True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,7.696667081526462
Rs.735,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,6.175867270105761
